CODE;ENGLISH;;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;x
EVTDESC202042;At the turn of the 20th century, the Italian inventor Guglielmo Marconi began investigating the means to signal completely across the Atlantic, in order to compete with the transatlantic telegraph cables. Marconi established a wireless transmitting station at Marconi House, Rosslare Strand, Co. Wexford in 1901 to act as a link between Poldhu in Cornwall and Clifden in Co. Galway. He soon made the announcement that on 12 December 1901, using a 152.4-metre (500 ft) kite-supported antenna for reception, the message was received at Signal Hill in St John’s, Newfoundland (now part of Canada) signals transmitted by the company’s new high-power station at Poldhu, Cornwall. In $YEAR$, Marconi built a station near South Wellfleet, Massachusetts that sent a message of greetings from Theodore Roosevelt, the President of the United States, to King Edward VII of the United Kingdom, marking the first transatlantic radio transmission originating in the United States.;;;;;;;;;;;;;x
EVTNAME202042;First wireless transatlantic transmission;;;;;;;;;;;;;x
EVTDESC202045;The Mole Antonelliana is a major landmark building in Turin. It is named for the architect who built it, Alessandro Antonelli. The building was conceived and constructed as a synagogue. The Jewish community of Turin-with a budget of 250,000 lire and the intention of having a building worthy of a capital city-hired Antonio Antonelli. Antonelli promised to build a synagogue for 280,000 lire. The relationship between Antonelli and the Jewish community was not happy. He proposed a series of modifications which raised the height to 167 meters, over 46 meters higher than the dome in the original design. Such changes, in addition to greater costs and construction time than were originally anticipated, did not please the Jewish community and construction was halted in 1869, with a provisional roof. The people of Turin, who had watched the synagogue rise skyward, demanded that the city take over the project. The state considered to establish a museum dedicated to the Italian unification, reflecting the greatness of the Risorgimento-in one of the highest buildings of Europe.;;;;;;;;;;;;;x
EVTNAME202045;La Mole Antoniellana;;;;;;;;;;;;;x
EVTDESC202046;The Macchi M.C. 72 was an experimental seaplane designed and built by the Italian aircraft company Macchi Aeronautica. The M.C. 72 was built in 1931 with the idea of competing for what turned out to be the final Schneider Trophy race, but due to engine problems, the M.C. 72 was unable to compete. For two years, the M.C. 72 suffered from many mechanical defects, as well as the loss of two test pilots who died trying to coax world class speed out of the M.C. 72. After 35 flights, the engines were overhauled in preparation for a record attempt. The aircraft finally lived up to expectations when it set a new world speed record on 10 April 1933, with a speed of 682 km/h. Not satisfied, development continued as the aircraft’s designers thought they could break 700 km/h with the M.C. 72. This feat was in fact achieved on 23 October 1934, when Agello piloted the M.C. 72 for an average speed of 709 km/h over three passes. The M.C. 72 held the world speed record for all aircraft for five years and remained the fastest speed ever attained by a piston-engine seaplane-until today.;;;;;;;;;;;;;x
EVTNAME202046;Macchi M.C.72;;;;;;;;;;;;;x
EVTDESC202047;In $YEAR$, the Emperor and the Empress of Austria visited Venice. The city was still aware of its lost independence, and nationalistic movements were around. In fact, the windows were locked and the streets empty. The Serenissima prepared a cold reception. Franz Josef mentioned later, that the silence ‘killed more than a bullet’.;;;;;;;;;;;;;x
EVTNAME202047;A Visit in Venice;;;;;;;;;;;;;x
EVTDESC202048;St Mark’s Campanile (Campanile di San Marco in Italian) is the bell tower of St Mark’s Basilica in Venice, located in the Piazza San Marco. It is one of the most recognizable symbols of the city. In July 1902, the north wall of the tower began to show signs of a dangerous crack that in the following days continued to grow. Finally, on Monday, July 14, around 9:45 am, the campanile collapsed completely, also demolishing the logetta. Remarkably, no one was killed, except for the caretaker’s cat. Because of the campanile’s position, the resulting damage was relatively limited. Apart from the logetta, only a corner of the Biblioteca Marciana was destroyed. The pietra del bando, a large porphyry column from which laws used to be read, protected the basilica itself. Nevertheless, the loss of one of the greatest symbols of old Italian culture was discussed in the whole nation.;;;;;;;;;;;;;x
EVTNAME202048;St Mark’s Campanile;;;;;;;;;;;;;x
EVTDESC202049;Giacomo Leopardi was an Italian poet, essayist, philosopher, and philologist. Although he lived in a secluded town in the ultra-conservative Papal States, he came in touch with the main thoughts of the Enlightenment, and, by his own literary evolution, created a remarkable and renowned poetic work, related to the Romantic era. Leopardi often wrote about poetry in general and about his own idea of poetry, of its language and scope. Many pages on this subject can be found in the Zibaldone, a private diary and collection of notes, literary projects, translations, etc. Together with Alessandro Manzoni, Leopardi hat an immense impact on the Italian language and was one figurehead of patriotic and nationalistic movements in Italy. The greatest poet of Italian Romanticism died at 38 years in Naples.;;;;;;;;;;;;;x
EVTNAME202049;The Death of Leopardi;;;;;;;;;;;;;x
EVTDESC202050;Giosuè Carducci, born 1835 in Valdicastello (Lucca), was an Italian poet and teacher. He was very influential and was regarded as the official national poet of modern Italy, being a part of the general cultural and political life. Carducci was a popular lecturer and a fierce critic of literature and society. His political views were consistently opposed to Christianity generally and the secular power of the Catholic Church in particular. This anti-clerical revolutionary zeal is prominently showcased in one famous poem, the deliberately blasphemous and provocative ‘Inno a Satana’ (Hymn to Satan). While ‘Inno a Satana’ had quite a revolutionary impact, Carducci’s finest poetry came in later years. His collections Rime Nuove (New Rhymes) and Odi Barbare (Barbarian Odes) contain his greatest works. Carducci also translated some works of Goethe and Heine into Italian. One year before his death, Carducci became the first Italian to win the Nobel Prize in Literature.;;;;;;;;;;;;;x
EVTNAME202050;Giosuè Carducci;;;;;;;;;;;;;x
EVTDESC202051;Giovanni Pascoli was an Italian poet and classical scholar. He studied at the University of Bologna, where his teacher and mentor was Giosuè Carducci. Pascoli, even in a period of Positivism and scientism, believed that life is a mystery. Only symbolic associations discovered in the humble things of nature can lead man to catch a glimpse of the truth behind mere appearances. His later poems share similar themes but are more experimental, and reflect his knowledge of classical antiquity. They were a great influence on later Italian poets, who incorporated his melancholy themes into their own works. He wrote in both Italian and Latin, he also translated English poetry. Pascoli was also a political activist, sympathising with Socialism. In $YEAR$, when the Italo-Turkish War broke out, he assumed a prominent role in the public debate. Pascoli’s interventionist politics were not unique in Italian intellectual circles: his rhetoric helped to shape the public mind and to create feelings of patriotism, of fraternal pride and of a shared destiny.;;;;;;;;;;;;;x
EVTNAME202051;Pascoli: La grande proletaria si è mossa!;;;;;;;;;;;;;x
EVTDESC202052;Gabriele D’Annunzio was an Italian writer, poet, journalist, playwright and soldier. He occupied a prominent place in Italian literature and political life. He was nicknamed Il Vate (The Poet) and Il Profeta (The Prophet). D’Annunzio was associated with the Decadent movement in his literary works, which interplayed closely with French Symbolism and British Aestheticism. At the height of his success, D’Annunzio was celebrated for the originality, power and decadence of his writing and his work had immense impact across Europe and on generations of Italian writers. He came under the influence of Friedrich Nietzsche which would find outlets in his literary and later political contributions. In 1897 D’Annunzio was elected to the Chamber of Deputies, where he sat as an independent. He collaborated with Debussy, Mascagni, Marinetti and took a flight with Wilbur Wright, becoming a pilot himself and a hero in air-battles. Not only D’Annunzio himself, but also his contemporaries viewed him as Nietzschean ‘Superman’.;;;;;;;;;;;;;x
EVTNAME202052;Gabriele D’Annunzio;;;;;;;;;;;;;x
EVTDESC202053;Aron Ettore Schmitz, better known by the pseudonym Italo Svevo, was an Italian writer and businessman. Italo Svevo (literally Italian Swabian) wrote the classic novel La Coscienza di Zeno (Confessions of Zeno, or Zeno’s Conscience) and self-published it in 1923. The work, showing the author’s interest in the theories of Sigmund Freud, is written in the form of the memoirs of one Zeno Cosini, who writes them at the insistence of his psychoanalyst. Schmitz’s novel received almost no attention from Italian readers and critics at the time. The work might have disappeared altogether if it were not for the efforts of James Joyce. Joyce had met Svevo in 1907, when Joyce tutored him in English while working for Berlitz in Trieste. Joyce championed Confessions of Zeno, helping to have it translated into French and then published in Paris, where critics praised it extravagantly. That led Italian critics to discover it. Svevo was also a model for Leopold Bloom, the protagonist of Joyce’s Ulysses.;;;;;;;;;;;;;x
EVTNAME202053;La Conoscienza di Svevo;;;;;;;;;;;;;x
EVTDESC202054;Gioachino Antonio Rossini was an Italian composer who wrote 39 operas as well as sacred music, chamber music, songs, and some instrumental and piano pieces. His best-known operas include the Italian comedies Il barbiere di Siviglia (The Barber of Seville) and La Cenerentola and the French-language epics Moïse et Pharaon and Guillaume Tell. A tendency for inspired, song-like melodies is evident throughout his scores, which led to the nickname ‘The Italian Mozart’. Until his retirement in 1829, Rossini had been the most popular opera composer in history. He returned to the Papal States, namely Bologna, where he became director of music, spending his time by composing chamber and sacred music.;;;;;;;;;;;;;x
