fish_trawlers_desc;The modern fishing trawler was developed in the 19th century, at the English fishing port of Brixham. By the early 19th century, the fishermen at Brixham needed to expand their fishing area further than ever before due to the ongoing depletion of stocks that was occurring in the overfished waters of South Devon. The Brixham trawler that evolved there was of a sleek build and had a tall gaff rig, which gave the vessel sufficient speed to make long distance trips out to the fishing grounds in the ocean. They were also sufficiently robust to be able to tow large trawls in deep water. The great trawling fleet that built up at Brixham, earned the village the title of ‘Mother of Deep-Sea Fisheries’.;;;;;;;;;;;;;x;
fixed_intramonetary_exchange_rates;Fixed Intra-Monetary Exchange Rates;;;;;;;;;;;;;x;
fixed_intramonetary_exchange_rates_desc;This meant a system of comparing prices of different currencies, and a simplified system of buying and selling them. This improved the efficiency of foreign trade enormously.;;;;;;;;;;;;;x;
fleet_auxiliary_cv_doctrine;Fleet Auxiliary CV Doctrine;;;;;;;;;;;;;x;
fleet_auxiliary_cv_doctrine_desc;Description goes here.;;;;;;;;;;;;;x;
fleet_auxiliary_ss_doctrine;Fleet Auxiliary SS Doctrine;;;;;;;;;;;;;x;
fleet_auxiliary_ss_doctrine_desc;Description goes here.;;;;;;;;;;;;;x;
fleet_in_being_doctrine;Fleet-In-Being Doctrine;;;;;;;;;;;;;x;
fleet_in_being_doctrine_desc;The ‘fleet in being’ concept is based on the assumption that the fleet is relatively safe in port, even if near the enemy. Keeping the ‘fleet in being’, one could maintain an active threat which would force the enemy to remain in the area and prevent them from taking the initiative elsewhere.;;;;;;;;;;;;;x;
flexible_counterattacks;Flexible Counterattacks;;;;;;;;;;;;;x;
flexible_counterattacks_desc;After the enemy had gone over the top and his offensive was ebbing this tactic meant pre-planned counterattacks against gaps in the enemy line where advance had not been synchronized. These counterattacks could sometimes push back the enemy even further than is original attacking positions.;;;;;;;;;;;;;x;
flexible_firepower;Flexible Firepower;;;;;;;;;;;;;x;
flexible_firepower_desc;At this point a tactical innovation and development of both weaponry and defensive points allowed the armies to build arching points of fire that flexibly could cover the terrain effectively. This application gives you the possibility to build a new fortification type.;;;;;;;;;;;;;x;
flinders_petrie;Flinders Petrie;;;;;;;;;;;;;x;
flinders_petrie_desc;Professor Sir William Flinders Petrie was an English Egyptologist and a pioneer of systematic methodology in archaeology. He held the first chair of Egyptology in the United Kingdom and excavated at many of the most important archaeological sites in Egypt, such as Naukratis, Tanis, Abydos and Amarna. Some consider his most famous discovery to be that of the Mernetaph Stele.;;;;;;;;;;;;;x;
flintlock_pistoliers;Flintlock Pistoleers;;;;;;;;;;;;;x;
flintlock_pistoliers_desc;While primarily superior for its manoeuvrability and speed, modern cavalry has become better armed with modern weaponry—and thus far better suited to serve in an offensive capacity than ever before.;;;;;;;;;;;;;x;
flintlock_rifle_armament;Flintlock Rifle Armament;;;;;;;;;;;;;x;
flintlock_rifle_armament_desc;Introduced at the beginning of the 17th century, the flintlock rapidly replaced earlier firearm–ignition technologies, such as the doglock, matchlock, and wheellock mechanisms. It continued to be in common use for over two centuries, replaced by percussion cap and, later, cartridge-based systems in the early-to-mid 19th century. Although long superseded by modern firearms, flintlock weapons enjoy continuing popularity with black powder shooting enthusiasts.;;;;;;;;;;;;;x;
floating_international_exchange_rates;Floating International Exchange Rates;;;;;;;;;;;;;x;
floating_international_exchange_rates_desc;Description goes here.;;;;;;;;;;;;;x;
florence_nightingale;Florence Nightingale;;;;;;;;;;;;;x;
florence_nightingale_desc;Florence Nightingale was a celebrated English nurse, writer and statistician. A Christian universalist, Nightingale believed that God had called her to be a nurse. She came to prominence for her pioneering work in nursing during the Crimean War, where she tended to wounded soldiers. She was dubbed ‘The Lady with the Lamp’ after her habit of making rounds at night.;;;;;;;;;;;;;x;
fluid_catalytic_cracking;Fluid Catalytic Cracking;;;;;;;;;;;;;x;
fluid_catalytic_cracking_desc;Description goes here.;;;;;;;;;;;;;x;
flying_circus_doctrine;Flying Circus Doctrine;;;;;;;;;;;;;x;
flying_circus_doctrine_desc;As the interception and destruction of enemy aircraft by friendly fighters became increasingly important, military leaders soon came to realize that fighters worked best when working together as a group, so they could support each other and increase the chances both of survival and successful interceptions.;;;;;;;;;;;;;x;
food_packing_system;Food-Packing System;;;;;;;;;;;;;x;
food_packing_system_desc;By introducing new methods for packing food, the export of food stuff peaked in the industrialized world enabling people to live in the crowded cities.;;;;;;;;;;;;;x;
force_substitution_doctrine;Force Substitution Doctrine;;;;;;;;;;;;;x;
force_substitution_doctrine_desc;As air combat became increasingly frequent, it became important to rotate aircraft and crews through the frontlines air bases, so as to avoid exhaustion. Rotation allowed for the most capable pilots to be at the front, thus increasing the odds of success.;;;;;;;;;;;;;x;
fordism;Fordism;;;;;;;;;;;;;x;
fordism_desc;Fordism was a technique of mass production. The product moved on a moving line and workers stood by it ready to attach the part they were specialized in attaching. The Industrial Mode of production was revolutionized.;;;;;;;;;;;;;x;
fractional_distillation;Fractional Distillation;;;;;;;;;;;;;x;
fractional_distillation_desc;Description goes here.;;;;;;;;;;;;;x;
francis_galton;Francis Galton;;;;;;;;;;;;;x;
francis_galton_desc;Sir Francis Galton was a British aristocrat who wrote extensively on the measurement of an individual’s mental abilities using sensory and motor tests. His 1869 work ‘Hereditary Genius: An Inquiry into its Laws and Consequences’ argued that the children of geniuses tended to become geniuses themselves. He surveyed thousands of fellow academics, publishing in 1874 his findings that intelligence was primarily a heritable trait, although there was some necessity for environmental nurturance of that trait. He was the first to use identical and fraternal twins to measure the effects of nature versus nurture, and established in 1888 the theoretical basis for correlation, scatterplots, and regression as measurement tools.;;;;;;;;;;;;;x;
franz_boas;Franz Boas;;;;;;;;;;;;;x;
franz_boas_desc;Franz Boas was a German–American anthropologist, a pioneer of modern anthropology who has been called the ‘Father of Modern Anthropology’. He applied the scientific method to the study of human cultures and societies. Previously this discipline was based on the formulation of grand theories around anecdotal knowledge.;;;;;;;;;;;;;x;
freud;Sigmund Freud;;;;;;;;;;;;;x;
freud_desc;Sigmund Freud was an Austrian neurologist who founded the disciple of psychoanalysis. He is best known for his theories on the unconscious mind and the mechanism of repression, and for creating the clinical method of psychoanalysis for investigating the mind and treating psychopathology through dialogue between a patient and a psychoanalyst. Freud established sexual drives as the primary motivational forces of human life, developed therapeutic techniques such as the use of free association, discovered the phenomenon of transference in the therapeutic relationship and established its central role in the analytic process.;;;;;;;;;;;;;x;
friction_hoist;Friction Hoist;;;;;;;;;;;;;x;
friction_hoist_desc;Invented in 1877 by Frederick Koepe, friction (or Koepe) hoists are mounted on the ground above the mine shaft, or at the top of the headframe. They utilize tail ropes and counterweights and do not have the haulage rope fixed to the wheel, but instead passed around it. The tail-ropes and weights offset the need for the motor to overcome the weight of the conveyance and hoisting rope, thereby reducing the required horsepower of the hoisting motor by up to 30%, with the overall power consumption remaining the same. Friction hoists, unlike drum hoists, can and normally do use multiple ropes giving them a larger payload capacity, however since they require a larger safety factor, they are impractical for very deep shafts.;;;;;;;;;;;;;x;
friedrich_engels;Friedrich Engels;;;;;;;;;;;;;x;
friedrich_engels_desc;As a young man Engels went to Manchester to help his father manage his cotton factory. Engels was shocked by the poverty in the city and began writing an account that was published as ‘Condition of the Working Classes in England’ (1844). Here Engels met Marx with whom he would write and try to organize the international worker organizations for the rest of his life. Engels lived in the shadows of Marx’s intellectually, but economically he financed Marx so that he could write. Basically, there wouldn’t have been a Marx without an Engels and vice versa.;;;;;;;;;;;;;x;
friedrich_hayek;Friedrich Hayek;;;;;;;;;;;;;x;
friedrich_hayek_desc;An Austrian economist who would challenge the influence of Keynesian economics upon the actions of the State in the 1930s and attach the planned economic models inherent in both socialist and fascist political models increasingly in vogue in the era. Much like his teacher Ludwig von Mises, Hayek attacked Keynesian economic prescriptions for dealing with economic downturns as causing more potential problems than solutions by creating conditions for inflation by raising demand more rapidly than supply could meet. Hayek rejected the idea of central planning in the marketplace as highly inefficient in its ability to produce the supply and quality of goods that would be generated by consumer demand.;;;;;;;;;;;;;x;
