CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;
arab_union_claims_title;Establish Pan-Arabism;;;;;;;;;;;;;x
argentina_chile_border_not_determined_desc;Most of Patagonia has been settled by now by Argentinian and our settlers, and yet, we have yet to hear from Buenos Aires on the topic of a proper border demarcation. We should take the initiative here.;;;;;;;;;;;;;x
argentina_chile_border_not_determined_title;The matter of the Patagonian border;;;;;;;;;;;;;x
argentina_chile_border_treaty_desc;Now that the lands of Araucanía and Patagonia are fully settled, it might be prudent for us to approach the Chileans and see if we cannot agree on a border—they would get the lands west of the Andes and we the lands to the east. If we cannot come to an agreement, there is likely to be war.;;;;;;;;;;;;;x
argentina_chile_border_treaty_title;The matter of the Patagonian border;;;;;;;;;;;;;x
argentina_claim_falklands_desc;The Malvinas, or, as the English call them, the Falkland Islands, have been occupied by the United Kingdom since 1832. Their claim to the islands hinges on their alledged discovery by Captain John Strong in 1690. Several attempts at settlement were made afterwards, by the French, the British, and the Spanish, but the islands were eventually abandoned by the British in 1774, while Spanish fishermen and gauchos remained. Henceforth, we view their claim as invalid and their occupation as unlawful. We must reassert our claims to these islands and reclaim them for $COUNTRY$!;;;;;;;;;;;;;x
argentina_claim_falklands_title;Claim the Malvinas;;;;;;;;;;;;;x
armenian_law_of_return_desc;The Law of Return 5710-$YEAR$ was enacted by the $COUNTRY_ADJ$ Upper House in $YEAR$. The Law declares that ‘Every $COUNTRY_ADJ$ has the right to come to this country as an immigrant from the Diaspora’. A budget that encompasses economic and social incentives, among other promises, was established in the new law. All aimed at the potential immigrants, with every possible effort being made to bring the $COUNTRY_ADJ$ people back home.;;;;;;;;;;;;;x
armenian_law_of_return_title;Enact the Armenian Law of Return;;;;;;;;;;;;;x
asian_rgo_normalization_desc;Steam and combustion engines as well as electricity and railways are promoting nothing short of a revolution in certain places of Asia. New places are cleared for bigger plantations and mines are expanded with unprecedented speed. With the proper incentive, we can speed up this process in a few key areas, greatly expanding the size of our mines and farms in Asia.;;;;;;;;;;;;;x
asian_rgo_normalization_title;Asian Farms and Mines;;;;;;;;;;;;;x
athos_unite_with_greece_desc;Our proper place lies with Greece. Long live the Hellenic destiny!;;;;;;;;;;;;;x
athos_unite_with_greece_title;Unite With Greece;;;;;;;;;;;;;x
atlantic_slave_trade_reinstate_title;Reinstate the Atlantic Slave Trade;;;;;;;;;;;;;x
atlantic_slave_trade_reinstate_desc;$COUNTRY_ADJ$ strength is now sufficient to challenge the Great Powers of Europe, and now they can do little to deny our right to import slaves from the African coasts. We can overturn the laws that banished the slave trade, and allow our country to flourish like never before.;;;;;;;;;;;;;x
attract_british_settlers_desc;Prior to our successful rebellion from the British Crown, it has become increasingly difficult to govern India with an extremely limited pool of British settlers and former employees of the East India Company. Up till now our rule has been maintained through the support of the local aristocracy, but if we realistically wish to have a long-term minority-rule in India, it is imperative that we find ways to attract more white settlers to India.;;;;;;;;;;;;;x
attract_british_settlers_title;Attract Settlers to the East;;;;;;;;;;;;;x
austria_annex_SGF_desc;With our domination of the German Confederation being assured, perhaps it is time to look north towards the unification of Germany. First, however, we must bring the South German Confederation under our own leadership.;;;;;;;;;;;;;x
austria_annex_SGF_title;Inherit the South German Confederation;;;;;;;;;;;;;x
austrian_form_south_german_confederation_desc;With our dominant position over the south German states, we can create the South German Confederation—a union that would be under our full control, and a more useful ally than the nations separately.;;;;;;;;;;;;;x
austrian_form_south_german_confederation_title;Create the South German Confederation;;;;;;;;;;;;;x
austrian_outside_italy_desc;As Metternich said, ‘Italy is a geographical expression’. That being said, it’s an expression of strategic importance to $COUNTRY$. With the peninsula under our thumb, it might be time to reorganize the duchies and republics of Italy into more manageable kingdoms. We will also be able to cement our authority over Venice.;;;;;;;;;;;;;x
austrian_outside_italy_sm_desc;San Marino claims independence from antiquity, but has never been a great player on the international stage. Nevertheless, we should seek to bring them into the fold, lest our enemies use them to our disadvantage.;;;;;;;;;;;;;x
austrian_outside_italy_sm_title;Petition San Marino to join our Italy;;;;;;;;;;;;;x
austrian_outside_italy_title;Organize Italy Under Strict Austrian Supervision;;;;;;;;;;;;;x
austro_hungarian_border_treaty_desc;Our diplomats are drafting a friendship and border treaty between ourselves and our neighbours, to settle outstanding issues between the perceived territory of the two countries. The treaty would include population exchanges, border delimitation and a treaty of friendship. If we sign this deal it will also show the world our will to settle issues diplomatically and our government respect of the will of the people.;;;;;;;;;;;;;x
austro_hungarian_border_treaty_title;The Austrian-Hungarian Border Treaty;;;;;;;;;;;;;x
authorize_bulgarian_exarchate_desc;In order to combat the growing threat of Bulgarian nationalism, we can give the Bulgarian dioceses the right to organize an Exarchate within Ottoman territory. Nominally, Bulgarian Orthodox Christians are loyal to the Orthodox Patriarch in Constantinople, but the idea of an Exarchate of their own would help soothe their nationalist angst. This Exarchate would be made without the blessing of the Patriarch of Constantinople, so it would also introduce ethno-nationalist tensions in Christians in our Balkan lands which would help in sowing disorder and distrust among Christians in our lands.;;;;;;;;;;;;;x
authorize_bulgarian_exarchate_title;Authorize a Bulgarian Exarchate;;;;;;;;;;;;;x
award_order_of_st_francis_desc;Founded on the 28th of September 1829, the Royal Order of Francis I was an order of merit in The Kingdom of the Two Sicilies, awarded for civil as well as military merit. By awarding the order to a well deserving dignitary, we will be perceived as the righteous and benevolent monarchy that we, naturally, are.;L'Ordre royal de François Ier fut établi le 28 septembre 1829 par le roi des Deux-Siciles pour récompenser le mérite civil ou militaire. En décernant cet ordre à un dignitaire méritant, nous donnerons l'image d'une monarchie droite et bienveillante, ce que nous sommes naturellement.;Der am 28. September 1829 geschaffene Königsorden von Franz I. (Sizilien) war ein Verdienstorden des Königreichs beider Sizilien, der für zivile und militärische Verdienste verliehen wurde. Durch die Verleihung des Ordens an einen verdienstvollen Würdenträger würden wir als die gerechte und wohltätige Monarchie angesehen werden, die wir natürlich auch sind.;;;;;;;;;;;x
award_order_of_st_francis_title;The Royal Order of Francis I;L'Ordre royal de François Ier;Der Königsorden von Franz I.;;;;;;;;;;;x
back_to_africa_act_title;Back to Africa Act;;;;;;;;;;;;;x
back_to_africa_act_desc;The $COUNTRY_ADJ$ Colonization Society was an early advocate of the idea of resettling $COUNTRY_ADJ$-born blacks in Africa. Founded in 1816, it was composed of two core groups: abolitionists and slave owners. Abolitionist members believed in freeing African slaves, along with their descendants, and providing them with the opportunity to return to Africa. Slave owning members believed free blacks endangered the system of slavery and sought to expel them from $COUNTRY$. Their efforts were ultimately fruitless as they didn't attract a significant numbers of colonizers. With the support of the $COUNTRY_ADJ$ government, however, resettling won't be optional. By signing the 'Back to Africa Act' we can fulfil their purpose, this time through the forceful repatriation of the Afro-$COUNTRY_ADJ$ community in our core territories. It won't be fast and it will attract a lot of negative attention from around the international community, but we can continue on the work of the $COUNTRY_ADJ$ Colonization Society in repatriating the African diaspora in $COUNTRY$.;;;;;;;;;;;;;x
bahia_blanca_desc;The coast south of Buenos Aires and the region around the city of Bahia Blanca have been part of the Argentine sphere since the city was founded in 1828 as a military fort and outpost. The city's strategic location is still useful to us, and it's seeing more immigrants than ever. We should secure the region immediately.;;;;;;;;;;;;;x
bahia_blanca_title;The White Bay coast;;;;;;;;;;;;;x
banda_oriental_desc;The Banda Oriental del Uruguay was Argentinean once, and shall be Argentinean again!;;;;;;;;;;;;;x
banda_oriental_title;Restore Banda Oriental;;;;;;;;;;;;;x
banjarmasin_war_desc;Since 1606 the East United India Company maintained contacts with the island of Borneo. In 1635 the first contract was signed with the Sultanate of Banjarmasin for the provision of pepper—at the time, a luxury product in Europe and a major reason for the Dutch interest in this region. Over the years, effective power in the Sultanate was increasingly taken up by the Dutch Resident.\n\nIn 1852 the Sultan’s heir-apparent died, and the Dutch replaced him by the illegitimate grandson Tamjied Illah. In vain, Sultan Adam and many nobles sent an emissary to Batavia, pointing out iniquities perpetrated by the Dutch-designated heir and appealing for the Dutch to recognise instead Hidayatullah—a younger but legitimate son.\n\nSultan Adam soon died and was succeeded by the illegitimate Tamjied Illah. There ensued a struggle for power between Tamjied Illah and Hidayatullah, which divided the population, much of which stood behind Hidayatullah and highly resented the Dutch sponsoring of Tamjied Illah.;;;;;;;;;;;;;x
banjarmasin_war_title;Abolish the Sultanate of Banjarmasin;;;;;;;;;;;;;x
basotho_asks_for_protection_desc;Our land is not what it once was and invaders surround our territory. There are some in our country that believe that in order to survive, we need to give our independence and ask for protection, becoming a vassal, of the Cape colony.;;;;;;;;;;;;;x
